DATE,HOUSE #,STREET,ADDRESS,CITY,STATE,OVER FLOW,NOT OUT,NOT AT CURB,DETAILS,,
2/6/2018,309,KINGSTON CT,309 KINGSTON CT,Knoxville,TN,,x,,,,
2/6/2018,318,LYNNWOOD DR,318 LYNNWOOD DR,Knoxville,TN,,x,,,,
2/6/2018,400,HAYWORTH DR,400 HAYWORTH DR,Knoxville,TN,,x,,,,
2/6/2018,410,LOCUST HILL LN,410 LOCUST HILL LN,Knoxville,TN,,x,,,,
2/6/2018,422,CEDAR AVE ,422 CEDAR AVE ,Knoxville,TN,,x,,,,
2/6/2018,460,NOELTON DR,460 NOELTON DR,Knoxville,TN,,x,,,,
2/6/2018,508,OAKCREST RD,508 OAKCREST RD,Knoxville,TN,x,,,,,
2/6/2018,522,E SCOTT AVE,522 E SCOTT AVE,Knoxville,TN,,x,,,,
2/6/2018,602,FOREST HILLS BLVD,602 FOREST HILLS BLVD,Knoxville,TN,,x,,,,
2/6/2018,616,BROOME RD,616 BROOME RD,Knoxville,TN,,X,,,,
2/6/2018,701,HEINS CT,701 HEINS CT,Knoxville,TN,,,,,,
2/6/2018,713,PIPER RD,713 PIPER RD,Knoxville,TN,x,,,,,
2/6/2018,726,MORGAN ST,726 MORGAN ST,Knoxville,TN,,,,,,
2/6/2018,801,BARCLAY DR,801 BARCLAY DR,Knoxville,TN,X,,,,,
2/6/2018,813,KEMPTON RD,813 KEMPTON RD,Knoxville,TN,,x,,,,
2/6/2018,851,BENNETT PL,851 BENNETT PL,Knoxville,TN,x,,,,,
2/6/2018,912,E INSKIP DR,912 E INSKIP DR,Knoxville,TN,,x,,,,
2/6/2018,930,W OAK HILL AVE,930 W OAK HILL AVE,Knoxville,TN,x,,,,,
2/6/2018,1005,FAIR DR,1005 FAIR DR,Knoxville,TN,,x,,,,
2/6/2018,1018,ELEANOR ST,1018 ELEANOR ST,Knoxville,TN,,x,,,,
2/6/2018,1048,PINEY GROVE CHURCH RD,1048 PINEY GROVE CHURCH RD,Knoxville,TN,,x,,,,
2/6/2018,1109,ADAIR DR,1109 ADAIR DR,Knoxville,TN,,x,,,,
2/6/2018,1121,FORSYTHE ST,1121 FORSYTHE ST,Knoxville,TN,,x,,,,
2/6/2018,1200,HOLSTON PARK RD,1200 HOLSTON PARK RD,Knoxville,TN,,x,,,,
2/6/2018,1215,MILAM CIR,1215 MILAM CIR,Knoxville,TN,,x,,,,
2/6/2018,1270,CALAIS CT,1270 CALAIS CT,Knoxville,TN,,,,,,
2/6/2018,1311,W BAXTER AVE,1311 W BAXTER AVE,Knoxville,TN,x,,,,,
2/6/2018,1329,FIELDWOOD DR,1329 FIELDWOOD DR,Knoxville,TN,,x,,,,
2/6/2018,1410,TUGALOO DR,1410 TUGALOO DR,Knoxville,TN,,,,carpet needs to be rolled up and tied ,,
2/6/2018,1429,LAKELAND DR,1429 LAKELAND DR,Knoxville,TN,,,,base of kerosene heater kerosene in it ,,
2/6/2018,1514,CARRIE BELLE DR,1514 CARRIE BELLE DR,Knoxville,TN,,x,,,,
2/6/2018,1543,CLAIBORNE PL,1543 CLAIBORNE PL,Knoxville,TN,,x ,,,,
2/6/2018,1615,BRANNER ST,1615 BRANNER ST,Knoxville,TN,,x,,,,
2/6/2018,1641,W FOREST BLVD,1641 W FOREST BLVD,Knoxville,TN,x ,,,,,
2/6/2018,1709,WOODROW DR,1709 WOODROW DR,Knoxville,TN,x ,,,,,
2/6/2018,1722,NORTH HILLS BLVD,1722 NORTH HILLS BLVD,Knoxville,TN,,x,,,,
2/6/2018,1804,FAY ST,1804 FAY ST,Knoxville,TN,,,x,car blocking can ,,
2/6/2018,1844,AMHERST RD,1844 AMHERST RD,Knoxville,TN,,,x ,behind mailbox,,
2/6/2018,1911,LOCARNO DR,1911 LOCARNO DR,Knoxville,TN,,x ,,,,
2/6/2018,1932,AMHERST AVE,1932 AMHERST AVE,Knoxville,TN,,,,shower doors ,,
2/6/2018,2006,E GLENWOOD AVE,2006 E GLENWOOD AVE,Knoxville,TN,x,,,,,
2/6/2018,2021,BEREA AVE,2021 BEREA AVE,Knoxville,TN,,x ,,,,
2/6/2018,2101,WEST GILBERT LN,2101 WEST GILBERT LN,Knoxville,TN,,x ,,,,
2/6/2018,2116,OHIO AVE,2116 OHIO AVE,Knoxville,TN,,x,,,,
2/6/2018,2200,BELCARO DR,2200 BELCARO DR,Knoxville,TN,,,x ,blocked ,,
2/6/2018,2214,HOLBROOK DR,2214 HOLBROOK DR,Knoxville,TN,,x ,,,,
2/6/2018,2241,DEERWOOD RD,2241 DEERWOOD RD,Knoxville,TN,,x ,,,,
2/6/2018,2308,ROUND TREE RD,2308 ROUND TREE RD,Knoxville,TN,,,,toter needs wheels ,,
2/6/2018,2322,HIGHLAND AVE,2322 HIGHLAND AVE,Knoxville,TN,,x,,,,
2/6/2018,2402,CEDAR LN,2402 CEDAR LN,Knoxville,TN,,x ,,,,
2/6/2018,2422,EAST GLENWOOD AVE,2422 EAST GLENWOOD AVE,Knoxville,TN,,x,,,,
2/6/2018,2475,MAPLE CREST LN,2475 MAPLE CREST LN,Knoxville,TN,,x,,,,
2/6/2018,2518,HARVEY ST,2518 HARVEY ST,Knoxville,TN,,x,,,,
2/6/2018,2601,KEYSTONE AVE,2601 KEYSTONE AVE,Knoxville,TN,,x ,,,,
2/6/2018,2631,CECIL AVE,2631 CECIL AVE,Knoxville,TN,x,,,,,
2/6/2018,2717,BORIGHT DR,2717 BORIGHT DR,Knoxville,TN,x,,,trash on ground ,,
2/6/2018,2809,PRUDEN DR,2809 PRUDEN DR,Knoxville,TN,x ,,,,,
2/6/2018,2841,LINDEN AVE,2841 LINDEN AVE,Knoxville,TN,,x ,,,,
2/6/2018,2914,BROWNING AVE,2914 BROWNING AVE,Knoxville,TN,x ,,,,,
2/6/2018,2950,ORCHARD AVE,2950 ORCHARD AVE,Knoxville,TN,x ,,,,,
2/6/2018,3027,FOUNTAIN PARK BLVD,3027 FOUNTAIN PARK BLVD,Knoxville,TN,,,,blocked by car ,,
2/6/2018,3107,SILVERWOOD RD ,3107 SILVERWOOD RD ,Knoxville,TN,x ,,,,,
2/6/2018,3121,INDIGO LN,3121 INDIGO LN,Knoxville,TN,,x ,,,,
2/6/2018,3205,DEWINE RD,3205 DEWINE RD,Knoxville,TN,x ,,,,,
2/6/2018,3227,FOUNTAIN PARK BLVD,3227 FOUNTAIN PARK BLVD,Knoxville,TN,,x ,,,,
2/6/2018,3312,OCOEE TRL,3312 OCOEE TRL,Knoxville,TN,,x ,,,,
2/6/2018,3369,CUMMINS LN,3369 CUMMINS LN,Knoxville,TN,x ,,,untied carpet/dresser ,,
2/6/2018,3424,ASHLAND AVE,3424 ASHLAND AVE,Knoxville,TN,,,x,,,
2/6/2018,3512,ARGYLE DR,3512 ARGYLE DR,Knoxville,TN,x,,,,,
2/6/2018,3612,CURTIS LN,3612 CURTIS LN,Knoxville,TN,,x,,,,
2/6/2018,3713,CHERRYLOG RD,3713 CHERRYLOG RD,Knoxville,TN,,x,,,,
2/6/2018,3810,FAIRMONT BLVD,3810 FAIRMONT BLVD,Knoxville,TN,,x,,,,
2/6/2018,3900,SAYLOR CT,3900 SAYLOR CT,Knoxville,TN,,x ,,,,
2/6/2018,3930,WILANI RD,3930 WILANI RD,Knoxville,TN,,x,,,,
2/6/2018,4019,KINGSTON PIKE,4019 KINGSTON PIKE,Knoxville,TN,,x,,,,
2/6/2018,4109,ABERCORN RD,4109 ABERCORN RD,Knoxville,TN,,x,,,,
2/6/2018,4147,BUFFAT MILL RD,4147 BUFFAT MILL RD,Knoxville,TN,,,,needs wheels ,,
2/6/2018,4212,CROSBY DR,4212 CROSBY DR,Knoxville,TN,x ,,,,,
2/6/2018,4300,MOCKINGBIRD DR,4300 MOCKINGBIRD DR,Knoxville,TN,,x ,,,,
2/6/2018,4312,IMMANUEL ST,4312 IMMANUEL ST,Knoxville,TN,,x,,,,
2/6/2018,4400,MASCARENE RD,4400 MASCARENE RD,Knoxville,TN,,x,,,,
2/6/2018,4414,FULTON DR,4414 FULTON DR,Knoxville,TN,,x,,,,
2/6/2018,4505,LANDON DR,4505 LANDON DR,Knoxville,TN,,x,,,,
2/6/2018,4601,E LINCOLN CIR,4601 E LINCOLN CIR,Knoxville,TN,,,x ,,,
2/6/2018,4628,ROBINDALE RD,4628 ROBINDALE RD,Knoxville,TN,,x,,,,
2/6/2018,4720,MILDRED DR,4720 MILDRED DR,Knoxville,TN,x,,,construction material ,,
2/6/2018,4813,RIDGEDALE RD,4813 RIDGEDALE RD,Knoxville,TN,,x,,,,
2/6/2018,4909,KNOXWOOD DR,4909 KNOXWOOD DR,Knoxville,TN,,x,,,,
2/6/2018,5003,GRIFFINS GATE LN,5003 GRIFFINS GATE LN,Knoxville,TN,x,,,,,
2/6/2018,5032,WILLOWAY DR,5032 WILLOWAY DR,Knoxville,TN,,x,,,,
2/6/2018,5123,CUMBERLAND WOOD DR,5123 CUMBERLAND WOOD DR,Knoxville,TN,x,,,,,
2/6/2018,5213,MONTROSE RD,5213 MONTROSE RD,Knoxville,TN,,x,,,,
2/6/2018,5305,GAINESWOOD RD,5305 GAINESWOOD RD,Knoxville,TN,,x,,,,
2/6/2018,5342,AMHERST WOODS LN,5342 AMHERST WOODS LN,Knoxville,TN,x,,,,,
2/6/2018,5413,DOGWOOD RD,5413 DOGWOOD RD,Knoxville,TN,,x,,,,
2/6/2018,5502,E SUNSET RD,5502 E SUNSET RD,Knoxville,TN,,x,,,,
2/6/2018,5520,PRATT RD,5520 PRATT RD,Knoxville,TN,,x,,,,
2/6/2018,5610,EAGLE CREST LN,5610 EAGLE CREST LN,Knoxville,TN,,x,,,,
2/6/2018,5700,CHESSWOOD DR,5700 CHESSWOOD DR,Knoxville,TN,,x,,,,
2/6/2018,5714,SANFORD RD,5714 SANFORD RD,Knoxville,TN,,x,,,,
2/6/2018,5805,HILLLOCK RD,5805 HILLLOCK RD,Knoxville,TN,,x,,,,
2/6/2018,5851,LUCILE LN,5851 LUCILE LN,Knoxville,TN,,x,,,,
2/6/2018,5917,HOLSTON VIEW LN,5917 HOLSTON VIEW LN,Knoxville,TN,,x,,,,
2/6/2018,6000,NEWINGTON LN,6000 NEWINGTON LN,Knoxville,TN,,x,,,,
2/6/2018,6027,JOHN MAY DR,6027 JOHN MAY DR,Knoxville,TN,,x,,,,
2/6/2018,6120,BURLWOOD RD,6120 BURLWOOD RD,Knoxville,TN,,x,,,,
2/6/2018,6313,MILL CREEK LN,6313 MILL CREEK LN,Knoxville,TN,,x,,,,
2/6/2018,6522,VANCE LN,6522 VANCE LN,Knoxville,TN,,x,,,,
2/6/2018,6709,SHERWOOD DR ,6709 SHERWOOD DR ,Knoxville,TN,,x,,,,
2/6/2018,6901,DEANE HILL DR,6901 DEANE HILL DR,Knoxville,TN,,x,,,,
2/6/2018,7017,S NORTHSHORE DR,7017 S NORTHSHORE DR,Knoxville,TN,x,,,,,
2/6/2018,7117,STOCKTON DR,7117 STOCKTON DR,Knoxville,TN,,x,,,,
2/6/2018,7238,ASHBURTON DR,7238 ASHBURTON DR,Knoxville,TN,,x,,,,
2/6/2018,7355,MANDERLY WAY,7355 MANDERLY WAY,Knoxville,TN,,x,,,,
2/6/2018,7540,CHATHAM CIR,7540 CHATHAM CIR,Knoxville,TN,,x,,,,
2/6/2018,7726,WILMINGTON DR,7726 WILMINGTON DR,Knoxville,TN,,x,,,,
2/6/2018,7914,GLEASON DR,7914 GLEASON DR,Knoxville,TN,,X,,,,
2/6/2018,8051,PEPPERDINE WAY,8051 PEPPERDINE WAY,Knoxville,TN,,x,,,,
2/6/2018,8318,ALEXANDER CAVET DR,8318 ALEXANDER CAVET DR,Knoxville,TN,,x,,,,
2/6/2018,3005 #8,CONNER DR,3005 #8 CONNER DR,Knoxville,TN,,x,,,,
2/7/2018,102,LYNNVIEW DR,102 LYNNVIEW DR,Knoxville,TN,,x,,,,
2/7/2018,114,STONE RD ,114 STONE RD ,Knoxville,TN,,x,,,,
2/7/2018,127,PEARSON AVE,127 PEARSON AVE,Knoxville,TN,,x,,,,
2/7/2018,201,E BURWELL AVE,201 E BURWELL AVE,Knoxville,TN,x,,,,,
2/7/2018,208,GOLFCLUB RD,208 GOLFCLUB RD,Knoxville,TN,,x,,,,
2/7/2018,217,BETA DR,217 BETA DR,Knoxville,TN,,x,,,,
2/7/2018,228,W MOODY AVE,228 W MOODY AVE,Knoxville,TN,,x,,,,
2/7/2018,301,AULT ST,301 AULT ST,Knoxville,TN,x,,,,,
2/7/2018,309,LINDY DR,309 LINDY DR,Knoxville,TN,,x,,,,
2/7/2018,318,MCNABB AVE,318 MCNABB AVE,Knoxville,TN,,x,,,,
2/7/2018,400,HIALEAH DR,400 HIALEAH DR,Knoxville,TN,,x,,,,
2/7/2018,410,MAPLE LOOP RD,410 MAPLE LOOP RD,Knoxville,TN,,x,,,,
2/7/2018,422,CHICKAMAUGA AVE,422 CHICKAMAUGA AVE,Knoxville,TN,,x,,,,
2/7/2018,460,BOXWOOD SQ,460 BOXWOOD SQ,Knoxville,TN,,x,,,,
2/7/2018,508,POST OAK DR,508 POST OAK DR,Knoxville,TN,x,,,,,
2/7/2018,522,E SPRINGDALE AVE,522 E SPRINGDALE AVE,Knoxville,TN,,x,,,,
2/7/2018,602,GLENOAKS DR,602 GLENOAKS DR,Knoxville,TN,,x,,,,
2/7/2018,616,CHICKAMAUGA AVE,616 CHICKAMAUGA AVE,Knoxville,TN,,X,,,,
2/7/2018,701,HEMLOCK RD,701 HEMLOCK RD,Knoxville,TN,X,,,,,
2/7/2018,713,POLK ST,713 POLK ST,Knoxville,TN,,x,,,,
2/7/2018,726,STERCHI PARK WAY,726 STERCHI PARK WAY,Knoxville,TN,,x,,hot water heater,,
2/7/2018,801,BENNETT PL,801 BENNETT PL,Knoxville,TN,X,,,,,
2/7/2018,813,LAKE GLEN LN,813 LAKE GLEN LN,Knoxville,TN,,x,,,,
2/7/2018,851,BLUE SPRUCE WAY,851 BLUE SPRUCE WAY,Knoxville,TN,x,,,not at the curb,,
2/7/2018,912,ELEANOR ST,912 ELEANOR ST,Knoxville,TN,,x,,,,
2/7/2018,930,WEBSTER GROVES LN,930 WEBSTER GROVES LN,Knoxville,TN,x,,,,,
2/7/2018,1005,FARRIS DR,1005 FARRIS DR,Knoxville,TN,x,,,,,
2/7/2018,1018,HALL ST,1018 HALL ST,Knoxville,TN,x,,,,,
2/7/2018,1048,W PARKWAY DR,1048 W PARKWAY DR,Knoxville,TN,x,,,,,
2/7/2018,1109,APRIL DR,1109 APRIL DR,Knoxville,TN,,x,,,,
2/7/2018,1121,FREEMASON ST,1121 FREEMASON ST,Knoxville,TN,,x,,,,
2/7/2018,1200,KENYON ST,1200 KENYON ST,Knoxville,TN,,x,,carpet,,
2/7/2018,1215,PRATT ST,1215 PRATT ST,Knoxville,TN,,x,,,,
2/7/2018,1270,CALAIS CT,1270 CALAIS CT,Knoxville,TN,,x,,,,
2/7/2018,1311,WOODCREST DR,1311 WOODCREST DR,Knoxville,TN,,x,,,,
2/7/2018,1329,FOREST BROOK RD,1329 FOREST BROOK RD,Knoxville,TN,x,,,,,
2/7/2018,1410,UNIVERSITY AVE,1410 UNIVERSITY AVE,Knoxville,TN,,x,,only one can out ,,
2/7/2018,1429,LAKELAND DR,1429 LAKELAND DR,Knoxville,TN,,x ,,,,
2/7/2018,1514,CEDAR LN,1514 CEDAR LN,Knoxville,TN,,x ,,,,
2/7/2018,1543,BANYAN LN,1543 BANYAN LN,Knoxville,TN,,x,,,,
2/7/2018,1615,BUTTERCUP CIR,1615 BUTTERCUP CIR,Knoxville,TN,,x,,,,
2/7/2018,1641,DUNBAR ST,1641 DUNBAR ST,Knoxville,TN,x ,,,,,
2/7/2018,1709,BEAUMONT AVE,1709 BEAUMONT AVE,Knoxville,TN,x ,,,got more than limit of bulky ,,
2/7/2018,1723,ALBERT AVE,1723 ALBERT AVE,Knoxville,TN,,,,was not full but dumped ,,
2/7/2018,1804,FERD HICKEY RD,1804 FERD HICKEY RD,Knoxville,TN,,x ,,,,
2/7/2018,1844,COMMUNITY DR,1844 COMMUNITY DR,Knoxville,TN,,x,,,,
2/7/2018,1911,MARTHA BERRY DR,1911 MARTHA BERRY DR,Knoxville,TN,,x ,,,,
2/7/2018,1932,BELCARO DR,1932 BELCARO DR,Knoxville,TN,,,,couch ,,
2/7/2018,2006,EMORILAND BLVD,2006 EMORILAND BLVD,Knoxville,TN,x,,,,,
2/7/2018,2021,BERNHURST DR,2021 BERNHURST DR,Knoxville,TN,x ,,,,,
2/7/2018,2101,WOODBINE AVE,2101 WOODBINE AVE,Knoxville,TN,x ,,,building materials/sink /kitchen cabinets,,
2/7/2018,2116,PEWTER DR,2116 PEWTER DR,Knoxville,TN,x,,,,,
2/7/2018,2200,BERNHURST DR,2200 BERNHURST DR,Knoxville,TN,x ,,,,,
2/7/2018,2214,HOUSTONIA DR,2214 HOUSTONIA DR,Knoxville,TN,x ,,,paint ,,
2/7/2018,2242,ESTELLE CIR,2242 ESTELLE CIR,Knoxville,TN,,,,2 personal toters ,,
2/7/2018,2308,SANDERSON RD,2308 SANDERSON RD,Knoxville,TN,x ,,,ex personal toter ,,
2/7/2018,2322,HOLBROOK DR,2322 HOLBROOK DR,Knoxville,TN,,x,,,,
2/7/2018,2402,CHASTITY WAY,2402 CHASTITY WAY,Knoxville,TN,,x,,,,
2/7/2018,2422,EDGEWOOD AVE,2422 EDGEWOOD AVE,Knoxville,TN,,x,,,,
2/7/2018,2475,PINEY GROVE CHURCH RD,2475 PINEY GROVE CHURCH RD,Knoxville,TN,,x,,,,
2/7/2018,2518,MCCAMPBELL AVE,2518 MCCAMPBELL AVE,Knoxville,TN,x ,,,,,
2/7/2018,2601,MERCHANT DR,2601 MERCHANT DR,Knoxville,TN,,x ,,,,
2/7/2018,2631,EMORILAND BLVD,2631 EMORILAND BLVD,Knoxville,TN,x,,,,,
2/7/2018,2717,E FIFTH AVE,2717 E FIFTH AVE,Knoxville,TN,,,,using waste management toter ,,
2/7/2018,2809,S HAVEN RD,2809 S HAVEN RD,Knoxville,TN,x ,,,,,
2/7/2018,2841,NICHOLS AVE,2841 NICHOLS AVE,Knoxville,TN,,x ,,,,
2/7/2018,2914,CARDWELL DR,2914 CARDWELL DR,Knoxville,TN,,x ,,,,
2/7/2018,2950,FOUNTAIN PARK BLVD,2950 FOUNTAIN PARK BLVD,Knoxville,TN,x ,,,sofa ,,
2/7/2018,3027,LAY AVE,3027 LAY AVE,Knoxville,TN,x ,,,basketball goal ,,
2/7/2018,3107,VALLEY VIEW DR,3107 VALLEY VIEW DR,Knoxville,TN,x ,,,mattress ,,
2/7/2018,3121,N HILLS BLVD,3121 N HILLS BLVD,Knoxville,TN,,x,,,,
2/7/2018,3205,GIBBS LN,3205 GIBBS LN,Knoxville,TN,x,,,heavy mattress ,,
2/7/2018,3227,LINEBACK RD,3227 LINEBACK RD,Knoxville,TN,,x ,,all not out ,,
2/7/2018,3313,CINDY LN,3313 CINDY LN,Knoxville,TN,,x,,,,
2/7/2018,3373,CUMMINS LN,3373 CUMMINS LN,Knoxville,TN,,x,,,,
2/7/2018,3424,DIVISION ST,3424 DIVISION ST,Knoxville,TN,,,x,,,
2/7/2018,3512,BLACK OAK RIDGE LN,3512 BLACK OAK RIDGE LN,Knoxville,TN,x,,,,,
2/7/2018,3612,E KESTERWOOD DR,3612 E KESTERWOOD DR,Knoxville,TN,,x,,,,
2/7/2018,3713,LUCINDA DR,3713 LUCINDA DR,Knoxville,TN,,x ,,,,
2/7/2018,3810,KEOWEE AVE,3810 KEOWEE AVE,Knoxville,TN,,x,,,,
2/7/2018,3900,SELMA AVE,3900 SELMA AVE,Knoxville,TN,,x,,,,
2/7/2018,3930,ALMA AVE,3930 ALMA AVE,Knoxville,TN,,x,,,,
2/7/2018,4019,LONGWOOD DR,4019 LONGWOOD DR,Knoxville,TN,,x,,,,
2/7/2018,4109,ANGOLA RD,4109 ANGOLA RD,Knoxville,TN,,x,,,,
2/7/2018,4149,HOLSTON DR,4149 HOLSTON DR,Knoxville,TN,,,x,blocked by bmw,,
2/7/2018,4212,DEER CREEK DR,4212 DEER CREEK DR,Knoxville,TN,,,x,,,
2/7/2018,4300,OLLIE DAVIS DR,4300 OLLIE DAVIS DR,Knoxville,TN,x ,,,personal toter ,,
2/7/2018,4312,LANDON DR,4312 LANDON DR,Knoxville,TN,,x,,,,
2/7/2018,4400,MCCAMPBELL LN,4400 MCCAMPBELL LN,Knoxville,TN,,x,,,,
2/7/2018,4414,LEE RD,4414 LEE RD,Knoxville,TN,,x,,,,
2/7/2018,4505,MARTIN MILL PIKE,4505 MARTIN MILL PIKE,Knoxville,TN,,x,,,,
2/7/2018,4601,ELM VIEW DR,4601 ELM VIEW DR,Knoxville,TN,,x,,,,
2/7/2018,4628,WOODBRIDGE LN,4628 WOODBRIDGE LN,Knoxville,TN,,x,,,,
2/7/2018,4721,BRIERLEY DR,4721 BRIERLEY DR,Knoxville,TN,x ,,,ex personal can ,,
2/7/2018,4813,COSTER RD,4813 COSTER RD,Knoxville,TN,,x,,,,
2/7/2018,4909,LAURELWOOD RD,4909 LAURELWOOD RD,Knoxville,TN,,x,,,,
2/7/2018,5003,JENKINS RD,5003 JENKINS RD,Knoxville,TN,,,x,,,
2/7/2018,5032,DOVEWOOD WAY,5032 DOVEWOOD WAY,Knoxville,TN,,x,,,,
2/7/2018,5123,EVELYN DR,5123 EVELYN DR,Knoxville,TN,,x,,,,
2/7/2018,5213,NORTHSIDE DR,5213 NORTHSIDE DR,Knoxville,TN,,,x,every week ,,
2/7/2018,5305,GREENCREST RD,5305 GREENCREST RD,Knoxville,TN,,x,,,,
2/7/2018,5347,AVERY WOODS LN,5347 AVERY WOODS LN,Knoxville,TN,x,,,,,
2/7/2018,5413,EDGEFIELD RD,5413 EDGEFIELD RD,Knoxville,TN,,x,,,,
2/7/2018,5502,FAIR OAKS LN,5502 FAIR OAKS LN,Knoxville,TN,,x,,,,
2/7/2018,5520,SCENICWOOD RD ,5520 SCENICWOOD RD ,Knoxville,TN,x,,,"mattress, box spring at curb",,
2/7/2018,5610,FREDONIA RD,5610 FREDONIA RD,Knoxville,TN,,x,,,,
2/7/2018,5700,DAVIDA RD,5700 DAVIDA RD,Knoxville,TN,,x,,,,
2/7/2018,5714,COLLETTE RD,5714 COLLETTE RD,Knoxville,TN,,x,,,,
2/7/2018,5805,JAMAICA LN,5805 JAMAICA LN,Knoxville,TN,,x,,,,
2/7/2018,5851,METROPOLITAN WAY ,5851 METROPOLITAN WAY ,Knoxville,TN,,x,,,,
2/7/2018,5917,LOICE LN,5917 LOICE LN,Knoxville,TN,,x,,,,
2/7/2018,6001,BRIDGE GARDEN RD,6001 BRIDGE GARDEN RD,Knoxville,TN,,x,,,,
2/7/2018,6027,MAGAZINE RD ,6027 MAGAZINE RD ,Knoxville,TN,,x,,,,
2/7/2018,6120,EMERALD HILLS LN,6120 EMERALD HILLS LN,Knoxville,TN,,x,,,,
2/7/2018,6313,SHAFTSBURY DR,6313 SHAFTSBURY DR,Knoxville,TN,,x,,,,
2/7/2018,6523,JACKIE LN,6523 JACKIE LN,Knoxville,TN,x,,,,,
2/7/2018,6709,SHREWSBURY DR,6709 SHREWSBURY DR,Knoxville,TN,x,,,,,
2/7/2018,6901,ELLESMERE DR,6901 ELLESMERE DR,Knoxville,TN,,x,,,,
2/7/2018,7017,SHADYLAND DR,7017 SHADYLAND DR,Knoxville,TN,x,,,,,
2/7/2018,7117,WELLINGTON DR,7117 WELLINGTON DR,Knoxville,TN,,x,,,,
2/7/2018,7239,ASHBURTON DR,7239 ASHBURTON DR,Knoxville,TN,,x,,,,
2/7/2018,7355,MANDERLY WAY,7355 MANDERLY WAY,Knoxville,TN,x,,,,,
2/7/2018,7542,BELLINGHAM DR,7542 BELLINGHAM DR,Knoxville,TN,,x,,,,
2/7/2018,7726,ESTER WAY,7726 ESTER WAY,Knoxville,TN,,x,,,,
2/7/2018,7914,GLEASON DR,7914 GLEASON DR,Knoxville,TN,,X,,,,
2/7/2018,8055,ELLISVILLE LN,8055 ELLISVILLE LN,Knoxville,TN,,x,,,,
2/7/2018,8318,GLENROTHES BLVD,8318 GLENROTHES BLVD,Knoxville,TN,,x,,,,
2/7/2018,302 B,LYNNWOOD DR,302 B LYNNWOOD DR,Knoxville,TN,,x,,,,
2/8/2018,102,MAYFLOWER DR,102 MAYFLOWER DR,Knoxville,TN,,x,,,,
2/8/2018,114,STONEWALL DR,114 STONEWALL DR,Knoxville,TN,,x,,,,
2/8/2018,127,ROYAL HEIGHTS DR,127 ROYAL HEIGHTS DR,Knoxville,TN,,x,,,,
2/8/2018,201,E CALDWELL AVE,201 E CALDWELL AVE,Knoxville,TN,x,,,,,
2/8/2018,208,GRATA RD,208 GRATA RD,Knoxville,TN,,x,,,,
2/8/2018,217,BRANCROFF CIR,217 BRANCROFF CIR,Knoxville,TN,,,,,,
2/8/2018,228,CANSLER AVE,228 CANSLER AVE,Knoxville,TN,,x,,,,
2/8/2018,301,AVENUE B,301 AVENUE B,Knoxville,TN,,x,,,,
2/8/2018,309,MAPLE LOOP RD,309 MAPLE LOOP RD,Knoxville,TN,,x,,,,
2/8/2018,319,DEADERICK AVE,319 DEADERICK AVE,Knoxville,TN,,x,,,,
2/8/2018,400,LAKE FOREST DR,400 LAKE FOREST DR,Knoxville,TN,,x,,,,
2/8/2018,410,OAKLAND ST,410 OAKLAND ST,Knoxville,TN,,x,,,,
2/8/2018,422,E COLUMBIA AVE,422 E COLUMBIA AVE,Knoxville,TN,,x,,,,
2/8/2018,460,NOELTON DR,460 NOELTON DR,Knoxville,TN,,x,,,,
2/8/2018,508,PRESCOTT WAY,508 PRESCOTT WAY,Knoxville,TN,,x,,blocked,,
2/8/2018,522,EMERALD AVE,522 EMERALD AVE,Knoxville,TN,,x,,,,
2/8/2018,602,GOLDFINCH AVE,602 GOLDFINCH AVE,Knoxville,TN,x,,,,,
2/8/2018,616,FOREST VIEW RD,616 FOREST VIEW RD,Knoxville,TN,,X,,,,
2/8/2018,701,HIAWASSEE AVE,701 HIAWASSEE AVE,Knoxville,TN,,X,,,,
2/8/2018,713,W FORD VALLEY RD,713 W FORD VALLEY RD,Knoxville,TN,,x,,,,
2/8/2018,726,VANOSDALE RD,726 VANOSDALE RD,Knoxville,TN,x,,,,,
2/8/2018,801,BLACK OAK DR,801 BLACK OAK DR,Knoxville,TN,X,,,,,
2/8/2018,813,NORMANDY DR,813 NORMANDY DR,Knoxville,TN,,x,,,,
2/8/2018,851,FREEMASON ST,851 FREEMASON ST,Knoxville,TN,x,,,,,
2/8/2018,912,HALL ST,912 HALL ST,Knoxville,TN,,x,,,,
2/8/2018,930,ATLANTIC AVE,930 ATLANTIC AVE,Knoxville,TN,x,,,,,
2/8/2018,1005,HAYSLOPE DR,1005 HAYSLOPE DR,Knoxville,TN,x,,,,,
2/8/2018,1018,HAYSLOPE DR,1018 HAYSLOPE DR,Knoxville,TN,,x,,,,
2/8/2018,1048,CRAIGLAND CT,1048 CRAIGLAND CT,Knoxville,TN,,,,,,
2/8/2018,1109,BRADSHAW GARDEN DR,1109 BRADSHAW GARDEN DR,Knoxville,TN,,x,,,,
2/8/2018,1121,GLADE HILL DR,1121 GLADE HILL DR,Knoxville,TN,,x,,,,
2/8/2018,1200,LOUISIANA AVE,1200 LOUISIANA AVE,Knoxville,TN,,x,,,,
2/8/2018,1215,SNOWDON DR,1215 SNOWDON DR,Knoxville,TN,x,,,,,
2/8/2018,1272,BURGANDY PL,1272 BURGANDY PL,Knoxville,TN,,x,,,,
